28813,5140,2140044,9517,"(segment \"Gunaw\")",49,1
28814,5141,2255721,9518,,2,1
28815,5142,182154,1634,,,1
28816,5143,2127016,9519,,,1
28817,5143,2281696,,(voice),,1
28818,5144,71531,,,,1
28819,5145,1857781,,,,1
28820,5146,2126272,8734,,,1
28821,5147,1788670,1908,,,1
28822,5147,2083469,,,,1
28823,5147,477283,,,,1
28824,5148,1762242,9520,,97,1
28825,5149,1833774,9521,,,1
28826,5149,2478361,9522,,,1
28827,5150,2297394,9523,,28,1
28828,5151,1879143,,,,1
28829,5152,2486476,9524,(uncredited),,1
28830,5153,2179805,4702,,,1
28831,5154,1663652,9525,,,1
28832,5154,1811299,9526,,,1
28833,5154,1882111,2277,,19,1
28834,5154,2156261,9527,,4,1
28835,5154,2287872,9502,,,1
28836,5155,2381021,9528,,45,1
28837,5156,1780499,9529,(as Nestor Abrogena),92,1
28838,5156,1780499,9530,(as Nestor Abrogena),92,1
28839,5156,1866398,9531,(as Nestor Abrogena),62,1
28840,5156,1978175,9532,"(segment \"Public Service Announcement\")",,1
28841,5156,2256400,9533,,,1
28842,5156,2260278,9534,(as Nestor Abrogena),17,1
28843,5157,1861756,,,,1
28844,5158,1887655,9535,,20,1
28845,5158,2265770,9536,,7,1
28846,5158,406310,,,,1
28847,5158,1047642,9537,(Fight 3),6,1
28848,5159,478594,1,,13,1
28849,5159,478595,1,,18,1
28850,5159,478596,1,,,1
28851,5159,478598,1,,,1
28852,5160,2453631,7494,,,1
28853,5161,1634339,9538,,4,1
28854,5161,1672875,9539,,8,1
28855,5161,1736256,9540,(archive footage) (uncredited),,1
28856,5161,1807098,9541,(voice) (uncredited),,1
28857,5161,1807251,9542,,,1
28858,5161,1808902,1594,,10,1
28859,5161,1817483,9543,,18,1
28860,5161,1818806,9544,,9,1
28861,5161,1820402,9545,,4,1
28862,5161,1827234,9546,,7,1
28863,5161,1827421,,,14,1
28864,5161,1827734,1785,,9,1
28865,5161,1829736,4208,,13,1
28866,5161,1830915,9547,,6,1
28867,5161,1831764,9548,,11,1
28868,5161,1832186,9549,,11,1
28869,5161,1869221,9550,,,1
28870,5161,1869223,9551,,19,1
28871,5161,1872075,9552,,,1
28872,5161,1947562,9553,,8,1
28873,5161,1964484,1740,(uncredited),,1
28874,5161,1976699,9554,(uncredited),,1
28875,5161,2003754,9555,,11,1
28876,5161,2003762,9556,,,1
28877,5161,2003762,9557,,,1
28878,5161,2015569,9558,,,1
28879,5161,2017041,9559,,11,1
28880,5161,2072864,,,,1
28881,5161,2111488,9560,(voice) (uncredited),,1
28882,5161,2142689,9561,,21,1
28883,5161,2165563,,(uncredited),,1
28884,5161,2172441,,,,1
28885,5161,2180995,9562,,11,1
28886,5161,2182125,9563,,,1
28887,5161,2189840,9564,,7,1
28888,5161,2197485,9565,(uncredited),,1
28889,5161,2214819,9566,,6,1
28890,5161,2250888,9567,,,1
28891,5161,2266745,9568,(uncredited),,1
28892,5161,2266995,9569,,5,1
28893,5161,2332855,9570,,23,1
28894,5161,2340199,1711,,6,1
28895,5161,2354972,9571,(as Werner Aprelat),9,1
28896,5161,2459892,9572,,10,1
28897,5161,2470471,9573,,6,1
28898,5161,2476242,,,,1
28899,5161,2488567,9574,(uncredited),,1
28900,5161,2491440,9575,,16,1
28901,5161,2500247,9576,,9,1
28902,5161,2503165,9577,(uncredited),,1
28903,5161,191009,,,8,1
28904,5161,234605,9578,(voice: German version),,1
28905,5161,252484,9579,,13,1
28906,5161,304472,9580,,7,1
28907,5161,312397,9581,,13,1
28908,5161,338735,9582,,8,1
28909,5161,340033,9583,,18,1
28910,5161,340326,2047,,4,1
28911,5161,341344,9584,(voice) (uncredited),,1
28912,5161,342074,,,18,1
28913,5161,342107,9585,,16,1
28914,5161,346139,3177,,12,1
28915,5161,346140,3177,,12,1
28916,5161,346141,3177,,12,1
28917,5161,350009,9586,,8,1
28918,5161,355270,9587,(voice) (uncredited),,1
28919,5161,356233,9588,,,1
28920,5161,356277,,,13,1
28921,5161,356757,9589,,11,1
28922,5161,356881,9590,,17,1
28923,5161,370356,9591,(voice: German version),,1
28924,5161,501703,,,22,1
28925,5161,545698,,,7,1
28926,5161,560798,9592,,1,1
28927,5161,582585,1853,,8,1
28928,5161,636476,9593,,5,1
28929,5161,729191,9594,,7,1
28930,5161,729207,9595,,8,1
28931,5161,740247,9596,,,1
28932,5161,740248,9596,,,1
28933,5161,740249,9596,,,1
28934,5161,740250,9596,,,1
28935,5161,740251,9596,,,1
28936,5161,740252,9596,,,1
28937,5161,740253,9596,,,1
28938,5161,740254,9596,,,1
28939,5161,740255,9596,,,1
28940,5161,740256,9596,,,1
28941,5161,740257,9596,,,1
28942,5161,740258,9596,,,1
28943,5161,740259,9596,,,1
28944,5161,816827,9597,(voice: German version) (uncredited),,1
28945,5161,819192,,,,1
28946,5161,856261,9598,,5,1
28947,5161,886348,9599,,6,1
28948,5161,886356,,,8,1
28949,5161,962695,,,6,1
28950,5161,1003022,9600,,8,1
28951,5161,1085961,9596,,,1
28952,5161,1125397,9601,(voice),13,1
28953,5161,1243490,9602,,9,1
28954,5161,1243632,9603,,8,1
28955,5161,1243720,9604,,16,1
28956,5161,1554607,,,3,1
28957,5161,1556647,,,,1
28958,5161,1569765,,,,1
28959,5162,2128303,6149,,1,1
28960,5162,2516752,9605,,8,1
28961,5163,2156254,1,,14,1
28962,5163,2421598,1,,,1
28963,5164,2157435,9606,,40,1
28964,5165,2001311,,,,1
28965,5166,1678197,1,(as Ed Abroms),12,1
28966,5167,2220279,9607,,48,1
28967,5168,1731933,9608,,26,1
28968,5169,1924104,9609,,,1
28969,5169,2237707,542,,3,1
28970,5169,2399023,9610,,4,1
28971,5169,2412916,9611,,,1
28972,5169,2434537,440,,16,1
28973,5169,2493588,9612,,8,1
28974,5169,2505437,9613,,33,1
28975,5169,2505680,9614,,,1
28976,5169,480733,9615,,,1
28977,5169,480735,9616,,,1
28978,5170,2349926,137,,,1
28979,5171,2124510,6138,,,1
28980,5172,1705818,9617,,19,1
28981,5172,1807708,,,,1
28982,5172,234535,,,,1
28983,5172,335017,9618,,19,1
28984,5173,2169844,,,13,1
28985,5174,1730951,,,,1
28986,5174,1841689,4645,,1,1
28987,5174,2190798,9619,,1,1
28988,5174,662372,9620,(2009),28,1
28989,5175,2297234,9621,,28,1
28990,5175,861280,9622,,,1
28991,5175,861281,9622,,,1
28992,5175,861283,9622,,,1
28993,5176,1675068,,,,1
28994,5176,2397653,,,11,1
28995,5176,2496078,,,,1
28996,5177,1674130,9623,,24,1
28997,5178,1791814,9624,,17,1
28998,5178,1910237,9625,,35,1
28999,5178,2193740,9626,,12,1
29000,5178,2363499,7633,,14,1
29001,5179,1899971,9627,,,1
29002,5180,2495984,9628,,,1
29003,5181,2312139,9629,,28,1
29004,5182,1641314,9630,,10,1
29005,5183,1654323,1,,,1
29006,5183,1697314,1,,,1
29007,5183,1825855,1,,,1
29008,5183,1862878,,(voice),,1
29009,5183,1909409,1,,,1
29010,5183,1909425,1,,37,1
29011,5183,1909447,1,,,1
29012,5183,1909449,1,,,1
29013,5183,1909464,1,,4,1
29014,5183,1920775,1,(Best Song),,1
29015,5183,1920778,1,,,1
29016,5183,1920781,1,(Best Song),,1
29017,5183,1920788,1,,,1
29018,5183,1946896,1,,,1
29019,5183,2042213,9631,,2,1
29020,5183,2125809,1,,,1
29021,5183,2145991,1,,,1
29022,5183,2159049,1,,4,1
29023,5183,2221668,1,,,1
29024,5183,2450812,1,,,1
29025,5183,2481619,1,,,1
29026,5183,2512117,1,,,1
29027,5183,14248,1,,,1
29028,5183,26476,1,(2000),,1
29029,5183,63033,1,(2010),,1
29030,5183,251031,1,,,1
29031,5183,259103,1,(2010),,1
29032,5183,324815,1,(2011),,1
29033,5183,335267,1,(archive footage),,1
29034,5183,441668,1,,,1
29035,5183,511410,1,,5,1
29036,5183,581003,1,,,1
29037,5183,581508,1,,,1
29038,5183,581537,1,,,1
29039,5183,581547,1,,,1
29040,5183,893408,1,,,1
29041,5183,895599,1,,,1
29042,5183,895604,1,,,1
29043,5183,895628,1,,,1
29044,5183,895642,1,,,1
29045,5183,895651,1,,,1
29046,5183,895663,1,,,1
29047,5183,895721,1,,,1
29048,5183,895818,1,,,1
29049,5183,895839,1,,,1
29050,5183,895840,1,,10,1
29051,5183,895846,1,,,1
29052,5183,895848,1,,,1
29053,5183,976478,1,,,1
29054,5183,990384,1,,,1
29055,5183,990398,1,,,1
29056,5183,1144665,1,,,1
29057,5183,1623697,1,,,1
29058,5183,1631872,484,(2012),,1
29059,5184,1697136,9632,,,1
29060,5185,1640128,9633,,,1
29061,5185,34878,,,,1
29062,5186,1941878,1107,,,1
29063,5187,1674664,9634,,3,1
29064,5187,1954745,9635,,,1
29065,5188,2457205,1,,,1
29066,5188,800509,,,,1
29067,5189,916017,,,,1
29068,5190,1917362,1,,,1
29069,5191,1841350,,,4,1
29070,5191,1852536,,(as Alberto Abruzese),,1
29071,5192,2190373,9636,,19,1
29072,5193,1923676,9637,,1,1
29073,5193,1923677,1,,4,1
29074,5193,1923677,9637,,4,1
29075,5194,1675908,340,,,1
29076,5195,1720604,9638,(as Dr. William Abruzzi),14,1
29077,5196,1275584,1,,,1
29078,5197,2356509,,,36,1
29079,5198,1633006,,,,1
29080,5198,1778360,9639,,11,1
29081,5198,1859380,,,,1
29082,5198,1953307,9640,,,1
29083,5198,1966723,2071,,8,1
29084,5198,1974071,9641,,,1
29085,5198,1974653,9642,,5,1
29086,5198,2033311,9643,,1,1
29087,5198,2048759,9644,,9,1
29088,5198,2049744,9645,,7,1
29089,5198,2094061,9646,"(segment \"2 'Il Lavoro', episode 2\")",18,1
29090,5198,2102741,,,10,1
29091,5198,2120807,9647,,8,1
29092,5198,2193359,9648,,,1
29093,5198,2460795,9649,,8,1
29094,5198,680926,9650,,16,1
29095,5198,680928,9650,,4,1
29096,5198,745616,9651,,10,1
29097,5198,745617,9651,,10,1
29098,5198,745618,9651,,11,1
29099,5198,745619,9651,,11,1
29100,5198,745620,9651,(credit only),10,1
29101,5198,1126833,9652,,11,1
29102,5198,1126834,9652,,2,1
29103,5199,1668002,9653,,,1
29104,5199,1890896,9654,,,1
29105,5199,1945884,9655,,10,1
29106,5199,1960398,1140,,40,1
29107,5199,2054954,3435,,,1
29108,5199,2097217,9656,,,1
29109,5199,2134106,9657,,16,1
29110,5199,2135234,9658,,5,1
29111,5199,2268479,9659,,,1
29112,5199,2296228,9660,,,1
29113,5199,2299907,9661,,,1
29114,5199,2337051,9662,,1,1
29115,5199,2361499,9663,,,1
29116,5199,2384414,1957,,5,1
29117,5199,2414734,1,,,1
29118,5199,8350,9664,,9,1
29119,5199,171990,9665,,17,1
29120,5199,174803,9666,,9,1
29121,5199,174857,9667,,10,1
29122,5199,216015,9668,,8,1
29123,5199,295905,9669,,9,1
29124,5199,347512,9670,,8,1
29125,5199,379008,9671,,,1
29126,5199,379024,9672,,,1
29127,5199,392760,9673,,10,1
29128,5199,392763,9673,,10,1
29129,5199,392765,9673,,10,1
29130,5199,392771,9673,,10,1
29131,5199,392772,9673,,10,1
29132,5199,392775,9673,,10,1
29133,5199,392779,9673,,10,1
29134,5199,392784,9673,,10,1
29135,5199,392792,9673,,10,1
29136,5199,392793,9673,,10,1
29137,5199,392794,9673,,10,1
29138,5199,392795,9673,,10,1
29139,5199,392809,9673,,10,1
29140,5199,392825,9673,,10,1
29141,5199,392827,9673,,10,1
29142,5199,392832,9673,,10,1
29143,5199,392833,9673,,10,1
29144,5199,392889,9673,,10,1
29145,5199,392931,9673,,10,1
29146,5199,392972,9673,,10,1
29147,5199,434574,9674,,,1
29148,5199,460015,9675,,9,1
29149,5199,463959,9676,,23,1
29150,5199,540155,1,,,1
29151,5199,564548,9677,,9,1
29152,5199,564554,9677,,,1
29153,5199,615818,9678,,12,1
29154,5199,640322,9679,,13,1
29155,5199,640345,9679,,10,1
29156,5199,640367,9679,,12,1
29157,5199,654092,1,,,1
29158,5199,731789,9680,,,1
29159,5199,731816,9680,,13,1
29160,5199,731909,9680,,17,1
29161,5199,731920,9680,,16,1
29162,5199,768438,9681,,13,1
29163,5199,768982,9682,,19,1
29164,5199,790981,9683,,,1
29165,5199,796791,9684,,5,1
29166,5199,800252,9685,,,1
29167,5199,824433,9686,,29,1
29168,5199,824434,9686,,29,1
29169,5199,896565,9687,,2,1
29170,5199,919679,9688,,9,1
29171,5199,939668,9689,,7,1
29172,5199,939710,9690,,,1
29173,5199,939809,9690,,,1
29174,5199,939811,9689,,7,1
29175,5199,939838,9690,,,1
29176,5199,939839,9690,,,1
29177,5199,939844,9690,,,1
29178,5199,939845,9690,,,1
29179,5199,954751,9691,,9,1
29180,5199,989815,9692,,,1
29181,5199,1048126,,,,1
29182,5199,1059291,1692,,,1
29183,5199,1086596,9693,,,1
29184,5199,1147397,9694,,20,1
29185,5199,1148493,90,,,1
29186,5199,1158011,9695,,4,1
29187,5199,1200633,9696,,,1
29188,5199,1207334,9697,,,1
29189,5199,1297328,9698,,5,1
29190,5199,1378001,9699,,9,1
29191,5199,1401022,9700,,11,1
29192,5199,1401028,9700,,,1
29193,5199,1401029,9700,,,1
29194,5199,1401036,9700,,10,1
29195,5199,1401037,9700,,15,1
29196,5199,1401042,9700,,,1
29197,5199,1401044,9700,,11,1
29198,5199,1401045,9700,,,1
29199,5199,1401049,9700,,11,1
29200,5199,1401051,9700,,,1
29201,5199,1401053,9700,,,1
29202,5199,1401059,9700,,13,1
29203,5199,1401060,9700,,,1
29204,5199,1401063,9700,,14,1
29205,5199,1401070,9700,,14,1
29206,5199,1401076,9700,,10,1
29207,5199,1401077,9700,,,1
29208,5199,1401079,9700,,11,1
29209,5199,1401089,9700,,13,1
29210,5199,1401091,9700,,11,1
29211,5199,1401092,9700,,,1
29212,5199,1401093,9700,,,1
29213,5199,1401097,9700,,11,1
29214,5199,1401118,9700,,12,1
29215,5199,1401120,9700,,8,1
29216,5199,1401121,9700,,11,1
29217,5199,1401123,9700,,,1
29218,5199,1401125,9700,,13,1
29219,5199,1401130,9700,,14,1
29220,5199,1401131,9700,,11,1
29221,5199,1401134,9700,,10,1
29222,5199,1401139,9700,,,1
29223,5199,1401143,9700,,,1
29224,5199,1401149,9700,,13,1
29225,5199,1401154,9700,,13,1
29226,5199,1401156,9700,,12,1
29227,5199,1401157,9700,,17,1
29228,5199,1401158,9700,,13,1
29229,5199,1401166,9700,,,1
29230,5199,1401167,9700,,,1
29231,5199,1401168,9700,,,1
29232,5199,1401169,9700,,11,1
29233,5199,1401172,9700,,,1
29234,5199,1401175,9700,,13,1
29235,5199,1401178,9700,,14,1
29236,5199,1420207,9701,,,1
29237,5199,1420214,9701,,15,1
29238,5199,1420218,9701,,,1
29239,5199,1420225,9701,,,1
29240,5199,1420242,9701,,13,1
29241,5199,1420243,9701,,14,1
29242,5199,1420246,9701,,14,1
29243,5199,1420247,9701,,12,1
29244,5199,1420248,9701,,,1
29245,5199,1420249,9701,,14,1
29246,5199,1420263,9701,,,1
29247,5199,1420268,9701,,14,1
29248,5199,1420274,9701,,14,1
29249,5199,1420275,9701,,13,1
29250,5199,1420282,9701,,,1
29251,5199,1420283,9701,,,1
29252,5199,1420288,9701,,,1
29253,5199,1493425,1456,,,1
29254,5199,1497748,9702,,12,1
29255,5200,1743788,9703,,,1
29256,5200,1988076,1,,,1
29257,5201,1788505,9704,,5,1
29258,5201,2128450,8023,,13,1
29259,5202,2396990,9705,,,1
29260,5203,2421314,,,14,1
29261,5204,2253804,9706,,4,1
29262,5204,2293284,1258,,15,1
29263,5205,471217,9707,,,1
29264,5206,1730401,9708,,5,1
29265,5207,1642993,9709,,43,1
29266,5207,1895655,9710,,,1
29267,5207,2369899,9711,,,1
29268,5207,353969,,,,1
29269,5207,354700,,,,1
29270,5207,354701,,,,1
29271,5207,871592,,,,1
29272,5207,1543575,9712,,,1
29273,5208,1753506,9713,,16,1
29274,5209,608657,9714,(as Dr Anthony Absalom),,1
29275,5210,2378723,9715,,7,1
29276,5211,1690273,9716,,1,1
29277,5211,1835065,1386,,2,1
29278,5211,1995433,4786,,,1
29279,5211,1192292,255,,,1
29280,5212,1392728,1,,,1
29281,5213,2073616,9717,,,1
29282,5214,2266010,5625,,10,1
29283,5215,2462796,1,(archive footage),,1
29284,5216,2014596,,"(segment \"Laman\")",6,1
29285,5217,110401,1,,,1
29286,5218,2331269,9718,,,1
29287,5218,2331270,9718,,,1
29288,5219,1896815,5000,,,1
29289,5220,905145,9719,,,1
29290,5220,905159,9720,,,1
29291,5220,905175,9721,,,1
29292,5220,905178,9722,,,1
29293,5221,27125,1,,,1
29294,5222,2411281,1,,,1
29295,5223,30661,1,,,1
29296,5223,1463154,1,,,1
29297,5223,1463567,1,,,1
29298,5224,1817298,9723,,6,1
29299,5224,1562909,1,,,1
29300,5225,1885843,9724,,,1
29301,5225,2220557,18,,,1
29302,5225,2246286,4786,,7,1
29303,5225,2246287,1,,,1
29304,5225,2254207,9725,,12,1
29305,5225,2292203,3449,,,1
29306,5225,2465236,1105,,3,1
29307,5225,2473367,9726,,5,1
29308,5225,160531,9727,,,1
29309,5225,160532,9727,,,1
29310,5226,2183530,9728,,6,1
29311,5227,1848065,1906,,,1
29312,5228,2296059,1303,,,1
29313,5229,1658238,9729,,23,1
29314,5231,1658238,9730,,,1
29315,5232,2432419,122,(as Jash Absher),,1
29316,5233,478629,1,,22,1
29317,5234,1885011,5950,,,1
29318,5234,2175020,1,(as Mitch Abshire),,1
29319,5234,2411619,1,,,1
29320,5235,2468141,1181,,,1
29321,5236,2263982,9731,,,1
29322,5237,1788827,9732,,,1
29323,5238,608251,1,,,1
29324,5239,2340363,,,,1
29325,5240,1768060,9733,,,1
29326,5241,1735959,9734,,37,1
29327,5242,1868600,9735,,,1
29328,5243,1992030,9736,,1,1
29329,5244,1651107,9737,,22,1
29330,5244,1768480,2416,,,1
29331,5244,1779443,9738,,14,1
29332,5244,1779443,6139,,14,1
29333,5244,1436043,2719,,,1
29334,5245,1813804,1,,,1
29335,5245,2373951,,,,1
29336,5246,1992030,9739,,5,1
29337,5247,1890090,8134,,6,1
29338,5248,2433042,9740,,,1
29339,5249,2057660,,,,1
29340,5250,2036847,9741,,12,1
29341,5251,2401379,1107,,24,1
29342,5252,216860,1,,,1
29343,5252,216867,1,,,1
29344,5253,377869,1,,,1
29345,5254,1742137,1368,,,1
29346,5254,1763672,9742,,14,1
29347,5254,1814617,9743,,,1
29348,5254,1845048,602,,2,1
29349,5254,1879287,9744,,6,1
29350,5254,1969400,5405,,2,1
29351,5254,2005020,,,3,1
29352,5254,2081421,9063,,1,1
29353,5254,2162063,4706,,5,1
29354,5254,2176135,9745,,,1
29355,5254,2294864,9746,,,1
29356,5254,2349961,1,,,1
29357,5254,2416619,9747,,,1
29358,5254,2432740,9748,,,1
29359,5254,2464353,9749,,3,1
29360,5254,44608,9750,,2,1
29361,5254,106318,9751,,9,1
29362,5254,211566,1,,,1
29363,5254,212052,9752,,20,1
29364,5254,212770,9753,,19,1
29365,5254,212785,9753,,17,1
29366,5254,307614,9754,,,1
29367,5254,368962,9755,,5,1
29368,5254,368963,9755,,5,1
29369,5254,368964,9755,,6,1
29370,5254,368965,9755,,6,1
29371,5254,368966,9755,,4,1
29372,5254,368967,9755,,4,1
29373,5254,368969,9755,,7,1
29374,5254,368971,9755,,8,1
29375,5254,368972,9755,,4,1
29376,5254,368973,9755,,7,1
29377,5254,368974,9755,,8,1
29378,5254,368975,9755,,7,1
29379,5254,368976,9755,,5,1
29380,5254,368977,9755,,5,1
29381,5254,368978,9755,,7,1
29382,5254,368979,9755,,5,1
29383,5254,368980,9755,,6,1
29384,5254,368981,9755,,4,1
29385,5254,368983,9755,,8,1
29386,5254,368984,9755,,5,1
29387,5254,368985,9755,,5,1
29388,5254,368986,9755,,5,1
29389,5254,368987,9755,,5,1
29390,5254,368988,9755,,6,1
29391,5254,368989,9755,,4,1
29392,5254,368990,9755,,4,1
29393,5254,368991,9755,,8,1
29394,5254,368992,9755,,7,1
29395,5254,368994,9755,,6,1
29396,5254,368996,9755,,8,1
29397,5254,368997,9755,,5,1
29398,5254,368998,9755,,6,1
29399,5254,368999,9755,,6,1
29400,5254,398977,3701,,8,1
29401,5254,398986,3701,,22,1
29402,5254,398987,3701,,25,1
29403,5254,399007,3701,,,1
29404,5254,399009,3701,,,1
29405,5254,399030,3701,,,1
29406,5254,399031,3701,,,1
29407,5254,399032,3701,,,1
29408,5254,399033,3701,,,1
29409,5254,399034,3701,,,1
29410,5254,399037,3701,,,1
29411,5254,399038,3701,,,1
29412,5254,399039,3701,,,1
29413,5254,399040,3701,,,1
29414,5254,399044,3701,,,1
29415,5254,399045,3701,,,1
29416,5254,399046,3701,,,1
29417,5254,399047,3701,,,1
29418,5254,399049,3701,,,1
29419,5254,399050,3701,,,1
29420,5254,399051,3701,,,1
29421,5254,399055,3701,,,1
29422,5254,399056,3701,,,1
29423,5254,399057,3701,,,1
29424,5254,399058,3701,,,1
29425,5254,399059,3701,,,1
29426,5254,399060,3701,,,1
29427,5254,399061,3701,,,1
29428,5254,399062,3701,,,1
29429,5254,399063,3701,,,1
29430,5254,399064,3701,,,1
29431,5254,399065,3701,,,1
29432,5254,399066,3701,,,1
29433,5254,399067,3701,,,1
29434,5254,399068,3701,,,1
29435,5254,399076,3701,,,1
29436,5254,399078,3701,,,1
29437,5254,399079,3701,,,1
29438,5254,399080,3701,,,1
29439,5254,399081,3701,,15,1
29440,5254,399090,3701,,,1
29441,5254,399091,3701,,33,1
29442,5254,399092,3701,,,1
29443,5254,399093,3701,,,1
29444,5254,399094,3701,,,1
29445,5254,399095,3701,,,1
29446,5254,399096,3701,,7,1
29447,5254,399097,3701,,18,1
29448,5254,399098,3701,,,1
29449,5254,399099,3701,,,1
29450,5254,399100,3701,,,1
29451,5254,399101,3701,,,1
29452,5254,399102,3701,,,1
29453,5254,399103,3701,,,1
29454,5254,399106,3701,,,1
29455,5254,399107,3701,,,1
29456,5254,399114,3701,,,1
29457,5254,399115,3701,,,1
29458,5254,399116,3701,,,1
29459,5254,399130,3701,,,1
29460,5254,399131,3701,,,1
29461,5254,399132,3701,,,1
29462,5254,399133,3701,,,1
29463,5254,399134,3701,,,1
29464,5254,399135,3701,,,1
29465,5254,399137,3701,,,1
29466,5254,399138,3701,,,1
29467,5254,399139,3701,,,1
29468,5254,399140,3701,,,1
29469,5254,399144,3701,,,1
29470,5254,399145,3701,,,1
29471,5254,399162,3701,,,1
29472,5254,399170,3701,,,1
29473,5254,399171,3701,,,1
29474,5254,399172,3701,,,1
29475,5254,399192,3701,,,1
29476,5254,399193,3701,,,1
29477,5254,399194,3701,,,1
29478,5254,399195,3701,,,1
29479,5254,399196,3701,,,1
29480,5254,399198,3701,,,1
29481,5254,399200,3701,,,1
29482,5254,399202,3701,,11,1
29483,5254,399203,3701,,,1
29484,5254,399204,3701,,,1
29485,5254,399205,3701,,,1
29486,5254,399207,3701,,,1
29487,5254,399211,3701,,,1
29488,5254,399212,3701,,,1
29489,5254,399217,3701,,,1
29490,5254,399219,3701,,,1
29491,5254,399221,3701,,,1
29492,5254,399222,3701,,,1
29493,5254,399223,3701,,,1
29494,5254,399224,3701,,,1
29495,5254,399226,3701,,,1
29496,5254,399229,3701,,,1
29497,5254,399230,3701,,,1
29498,5254,399232,3701,,,1
29499,5254,399233,3701,,,1
29500,5254,399239,3701,,,1
29501,5254,399240,3701,,,1
29502,5254,399241,3701,,,1
29503,5254,399242,3701,,,1
29504,5254,399244,3701,,,1
29505,5254,399245,3701,,,1
29506,5254,399246,3701,,,1
29507,5254,399247,3701,,,1
29508,5254,399249,3701,,,1
29509,5254,399250,3701,,,1
29510,5254,399251,3701,,,1
29511,5254,399252,3701,,,1
29512,5254,399253,3701,,,1
29513,5254,399254,3701,,,1
29514,5254,399255,3701,,,1
29515,5254,399256,3701,,,1
29516,5254,399257,3701,,,1
29517,5254,399258,3701,,,1
29518,5254,399259,3701,,,1
29519,5254,399260,3701,,,1
29520,5254,399261,3701,,,1
29521,5254,399262,3701,,,1
29522,5254,399263,3701,,,1
29523,5254,399264,3701,,,1
29524,5254,399265,3701,,,1
29525,5254,399266,3701,,,1
29526,5254,399268,3701,,,1
29527,5254,399269,3701,,,1
29528,5254,399270,3701,,,1
29529,5254,399271,3701,,,1
29530,5254,399272,3701,,,1
29531,5254,399273,3701,,,1
29532,5254,399280,3701,,,1
29533,5254,399281,3701,,,1
29534,5254,399282,3701,,,1
29535,5254,399283,3701,,,1
29536,5254,399284,3701,,,1
29537,5254,399290,3701,,,1
29538,5254,399292,3701,,,1
29539,5254,399295,3701,,,1
29540,5254,399306,3701,,,1
29541,5254,399316,3701,,,1
29542,5254,399324,3701,,,1
29543,5254,399325,3701,,,1
29544,5254,399326,3701,,,1
29545,5254,399327,3701,,,1
29546,5254,399328,3701,,,1
29547,5254,399331,3701,,,1
29548,5254,399332,3701,,,1
29549,5254,399334,3701,,,1
29550,5254,399335,3701,,,1
29551,5254,399341,3701,,,1
29552,5254,399364,3701,,,1
29553,5254,399375,3701,,18,1
29554,5254,399388,3701,,1,1
29555,5254,399389,3701,,,1
29556,5254,402093,3701,,20,1
29557,5254,499277,9756,,,1
29558,5254,527472,9757,,2,1
29559,5254,569985,9758,,11,1
29560,5254,569986,9758,,11,1
29561,5254,569987,9758,,11,1
29562,5254,804123,1,,,1
29563,5254,805660,1,,,1
29564,5254,930432,9759,,9,1
29565,5254,930478,9759,,17,1
29566,5254,984090,9760,,,1
29567,5254,984091,9760,,10,1
29568,5254,984092,9760,,8,1
29569,5254,984093,9760,,8,1
29570,5254,984094,9760,,2,1
29571,5254,984095,9760,,5,1
29572,5254,1010841,9761,,13,1
29573,5254,1010842,9761,,10,1
29574,5254,1010843,9761,,11,1
29575,5254,1010844,9761,,10,1
29576,5254,1010845,9761,,11,1
29577,5254,1083821,1,,,1
29578,5254,1084212,1,,,1
29579,5254,1131782,9762,,16,1
29580,5254,1142471,9763,,3,1
29581,5254,1157772,9764,,8,1
29582,5254,1157773,9764,,7,1
29583,5254,1195818,9765,,,1
29584,5254,1286564,9766,,,1
29585,5254,1286682,9767,,,1
29586,5254,1287105,9768,,,1
29587,5254,1287531,9769,,,1
29588,5254,1287655,9770,,9,1
29589,5254,1287656,9770,,11,1
29590,5254,1365494,602,,16,1
29591,5254,1401587,1,,,1
29592,5254,1426525,9771,,17,1
29593,5254,1426526,9771,,15,1
29594,5254,1426527,9771,,4,1
29595,5254,1461601,1,,,1
29596,5254,1461866,1,,,1
29597,5254,1478745,1,,,1
29598,5254,1492518,1,,,1
29599,5254,1493524,9772,,10,1
29600,5254,1493525,9772,,12,1
29601,5254,1500152,821,,9,1
29602,5254,1500153,821,,9,1
29603,5254,1500154,821,,9,1
29604,5254,1500155,821,,9,1
29605,5254,1548665,9773,,2,1
29606,5254,1548666,9773,,2,1
29607,5254,1548667,9773,,,1
29608,5254,1548668,9773,,,1
29609,5254,1548669,967,,6,1
29610,5254,1548670,967,,5,1
29611,5254,1548671,967,,4,1
29612,5254,1548672,967,,9,1
29613,5255,1692306,9774,,53,1
29614,5255,1692306,9775,,53,1
29615,5255,1898031,9776,,6,1
29616,5256,1703963,612,,3,1
29617,5257,1238912,14,,,1
29618,5258,1238912,1,(as New Absolon),,1
29619,5259,2001987,14,(archive footage),,1
29620,5260,667052,14,,,1
29621,5261,1906739,,,,1
29622,5262,1706373,1,,,1
29623,5262,1783655,9777,,,1
29624,5262,1808909,6565,,31,1
29625,5262,1809769,9778,,28,1
29626,5262,1810083,9779,,,1
29627,5262,1810314,9780,,,1
29628,5262,1810346,1231,,9,1
29629,5262,1810579,9781,,,1
