id,movie_id,info_type_id,info,note
7277745,960430,4,English,
7277746,960441,4,English,
7277747,960449,4,English,
7277748,960450,4,English,
7277749,960451,4,English,
7277750,960454,4,English,
7277751,960455,4,English,
7277752,960456,4,English,
7277753,960457,4,English,
7277754,960463,4,English,
7277755,960480,4,English,
7277756,960511,4,English,
7277757,960512,4,English,
7277758,960539,4,German,
7277759,960540,4,English,
7277760,960553,4,English,
7277761,960560,4,German,
7277762,960565,4,English,
7277763,960574,4,English,
7277764,960581,4,English,
7277765,960591,4,English,
7277766,960597,4,English,
7277767,960598,4,English,
7277768,960638,4,English,
7277769,960607,4,English,
7277770,960652,4,English,
7277771,960653,4,English,
7277772,960654,4,English,
7277773,960655,4,English,
7277774,960656,4,English,
7277775,960657,4,English,
7277776,960658,4,English,
7277777,960659,4,English,
7277778,960660,4,English,
7277779,960661,4,English,
7277780,960662,4,English,
7277781,960663,4,English,
7277782,960664,4,English,
7277783,960665,4,English,
7277784,960667,4,English,
7277785,960666,4,English,
7277786,960668,4,English,
7277787,960669,4,English,
7277788,960670,4,English,
7277789,960671,4,English,
7277790,960672,4,English,
7277791,960673,4,English,
7277792,960674,4,English,
7277793,960675,4,English,
7277794,960676,4,English,
7277795,960677,4,English,
7277796,960678,4,English,
7277797,960679,4,English,
7277798,960680,4,English,
7277799,960681,4,English,
7277800,960682,4,English,
7277801,960683,4,English,
7277802,960684,4,English,
7277803,960685,4,English,
7277804,960686,4,English,
7277805,960687,4,English,
7277806,960688,4,English,
7277807,960689,4,English,
7277808,960690,4,English,
7277809,960691,4,English,
7277810,960692,4,English,
7277811,960693,4,German,
7277812,960697,4,German,
7277813,960708,4,English,
7277814,960710,4,English,
7277815,960711,4,English,
7277816,960713,4,English,
7277817,960718,4,Norwegian,
7277818,960721,4,English,
7277819,960736,4,English,
7277820,960746,4,English,
7277821,960746,4,English,
7277822,960800,4,English,
7277823,960801,4,English,
7277824,960809,4,Polish,
7277825,960810,4,Polish,
7277826,960811,4,Russian,
7277827,960812,4,Russian,
7277828,960813,4,Spanish,
7277829,960817,4,Danish,
7277830,960818,4,Danish,
7277831,960819,4,Norwegian,
7277832,960820,4,Filipino,
7277833,960821,4,French,
7277834,960821,4,English,
7277835,961029,4,Serbo-Croatian,
7277836,961018,4,Serbo-Croatian,
7277837,961030,4,Russian,
7277838,961031,4,Serbian,
7277839,961032,4,Japanese,
7277840,961035,4,English,
7277841,961080,4,English,
7277842,961081,4,English,
7277843,961120,4,English,
7277844,961124,4,English,
7277845,961140,4,English,
7277846,961165,4,German,
7277847,961179,4,Portuguese,
7277848,961180,4,English,
7277849,961207,4,English,
7277850,961230,4,English,
7277851,961241,4,English,
7277852,961252,4,Japanese,
7277853,961252,4,English,
7277854,961253,4,English,
7277855,961255,4,English,
7277856,961281,4,English,
7277857,961297,4,English,
7277858,961345,4,English,
7277859,961346,4,English,
7277860,961383,4,English,
7277861,961391,4,English,
7277862,961392,4,English,
7277863,961393,4,English,
7277864,961200,4,English,
7277865,961208,4,Spanish,
7277866,961250,4,Danish,
7277867,961278,4,Dutch,
7277868,961280,4,Japanese,
7277869,961395,4,Japanese,
7277870,961400,4,Catalan,
7277871,961414,4,English,
7277872,961415,4,English,
7277873,961417,4,English,
7277874,961421,4,English,
7277875,961426,4,English,
7277876,961428,4,English,
7277877,961429,4,Korean,
7277878,961446,4,English,
7277879,961446,4,Japanese,
7277880,961477,4,Japanese,
7277881,961478,4,Catalan,
7277882,961481,4,Catalan,
7277883,961499,4,English,
7277884,961507,4,English,
7277885,961521,4,English,
7277886,961522,4,English,
7277887,961524,4,English,
7277888,961525,4,English,
7277889,961536,4,English,
7277890,961538,4,English,
7277891,961539,4,English,
7277892,961480,4,German,
7277893,961560,4,German,
7277894,961561,4,English,
7277895,961822,4,Spanish,
7277896,961578,4,Japanese,
7277897,961582,4,Japanese,
7277898,961583,4,English,
7277899,961615,4,Japanese,
7277900,961614,4,Japanese,
7277901,961616,4,Japanese,
7277902,961617,4,Japanese,
7277903,961618,4,English,
7277904,961619,4,Finnish,
7277905,961649,4,Japanese,
7277906,961650,4,Japanese,
7277907,961651,4,Japanese,
7277908,961652,4,Japanese,
7277909,961653,4,Japanese,
7277910,961654,4,Japanese,
7277911,961655,4,Japanese,
7277912,961656,4,Japanese,
7277913,961657,4,Japanese,
7277914,961658,4,Japanese,
7277915,961659,4,Japanese,
7277916,961660,4,Japanese,
7277917,961661,4,Japanese,
7277918,961662,4,Japanese,
7277919,961663,4,Japanese,
7277920,961664,4,Japanese,
7277921,961665,4,Japanese,
7277922,961666,4,Japanese,
7277923,961667,4,Japanese,
7277924,961668,4,Japanese,
7277925,961669,4,Japanese,
7277926,961670,4,Japanese,
7277927,961671,4,Japanese,
7277928,961672,4,Japanese,
7277929,961673,4,Japanese,
7277930,961674,4,Japanese,
7277931,961675,4,Japanese,
7277932,961676,4,Japanese,
7277933,961677,4,Japanese,
7277934,961678,4,Japanese,
7277935,961679,4,Japanese,
7277936,961680,4,Japanese,
7277937,961681,4,Japanese,
7277938,961682,4,Japanese,
7277939,961683,4,Japanese,
7277940,961684,4,Japanese,
7277941,961685,4,Japanese,
7277942,961686,4,Japanese,
7277943,961687,4,Japanese,
7277944,961688,4,Japanese,
7277945,961689,4,Japanese,
7277946,961690,4,Japanese,
7277947,961691,4,Japanese,
7277948,961692,4,Japanese,
7277949,961693,4,Japanese,
7277950,961694,4,Japanese,
7277951,961695,4,Japanese,
7277952,961696,4,Japanese,
7277953,961697,4,Japanese,
7277954,961698,4,Japanese,
7277955,961699,4,Japanese,
7277956,961700,4,Japanese,
7277957,961701,4,Japanese,
7277958,961702,4,Japanese,
7277959,961703,4,Japanese,
7277960,961704,4,Japanese,
7277961,961705,4,Japanese,
7277962,961706,4,Japanese,
7277963,961707,4,Japanese,
7277964,961708,4,Japanese,
7277965,961709,4,Japanese,
7277966,961710,4,Japanese,
7277967,961711,4,Japanese,
7277968,961712,4,Japanese,
7277969,961713,4,Japanese,
7277970,961714,4,Japanese,
7277971,961715,4,Japanese,
7277972,961716,4,Japanese,
7277973,961717,4,Japanese,
7277974,961718,4,Japanese,
7277975,961719,4,Japanese,
7277976,961720,4,Japanese,
7277977,961721,4,Japanese,
7277978,961722,4,Japanese,
7277979,961723,4,Japanese,
7277980,961724,4,Japanese,
7277981,961725,4,Japanese,
7277982,961726,4,Japanese,
7277983,961727,4,Japanese,
7277984,961728,4,Japanese,
7277985,961729,4,Japanese,
7277986,961730,4,Japanese,
7277987,961731,4,Japanese,
7277988,961732,4,Japanese,
7277989,961733,4,Japanese,
7277990,961734,4,Japanese,
7277991,961735,4,Japanese,
7277992,961736,4,Japanese,
7277993,961737,4,Japanese,
7277994,961738,4,Japanese,
7277995,961739,4,Japanese,
7277996,961740,4,Japanese,
7277997,961741,4,Japanese,
7277998,961742,4,Japanese,
7277999,961743,4,Japanese,
7278000,961744,4,Japanese,
7278001,961745,4,Japanese,
7278002,961746,4,Japanese,
7278003,961747,4,Japanese,
7278004,961748,4,Japanese,
7278005,961749,4,Japanese,
7278006,961750,4,Japanese,
7278007,961751,4,Japanese,
7278008,961752,4,Japanese,
7278009,961753,4,Japanese,
7278010,961754,4,Japanese,
7278011,961755,4,Japanese,
7278012,961756,4,Japanese,
7278013,961757,4,Japanese,
7278014,961758,4,Japanese,
7278015,961759,4,Japanese,
7278016,961760,4,Japanese,
7278017,961761,4,Japanese,
7278018,961762,4,Japanese,
7278019,961763,4,Japanese,
7278020,961764,4,Japanese,
7278021,961765,4,Japanese,
7278022,961766,4,Japanese,
7278023,961767,4,Japanese,
7278024,961768,4,Japanese,
7278025,961769,4,Japanese,
7278026,961770,4,Japanese,
7278027,961771,4,Japanese,
7278028,961772,4,Japanese,
7278029,961773,4,Japanese,
7278030,961774,4,Japanese,
7278031,961775,4,Japanese,
7278032,961776,4,Japanese,
7278033,961777,4,Japanese,
7278034,961778,4,Japanese,
7278035,961779,4,Japanese,
7278036,961780,4,Japanese,
7278037,961781,4,Japanese,
7278038,961782,4,Japanese,
7278039,961783,4,Japanese,
7278040,961784,4,Japanese,
7278041,961785,4,Japanese,
7278042,961786,4,Japanese,
7278043,961787,4,Japanese,
7278044,961788,4,Japanese,
7278045,961789,4,Japanese,
7278046,961790,4,Japanese,
7278047,961791,4,Japanese,
7278048,961792,4,Japanese,
7278049,961793,4,Japanese,
7278050,961794,4,Japanese,
7278051,961795,4,Japanese,
7278052,961796,4,Japanese,
7278053,961797,4,Japanese,
7278054,961798,4,Japanese,
7278055,961799,4,Japanese,
7278056,961800,4,Japanese,
7278057,961801,4,Japanese,
7278058,961802,4,Japanese,
7278059,961803,4,Japanese,
7278060,961804,4,Japanese,
7278061,961805,4,Japanese,
7278062,961806,4,Japanese,
7278063,961817,4,Finnish,
7278064,961839,4,German,
7278065,961840,4,German,
7278066,961841,4,German,
7278067,961842,4,German,
7278068,961866,4,German,
7278069,961879,4,German,
7278070,961881,4,Czech,
7278071,961882,4,Japanese,
7278072,961886,4,Estonian,
7278073,961906,4,Greek,
7278074,961907,4,Greek,
7278075,962026,4,Greek,
7278076,962130,4,Greek,
7278077,962266,4,Greek,
7278078,961908,4,Greek,
7278079,961912,4,Greek,
7278080,961913,4,Greek,
7278081,961914,4,Greek,
7278082,961915,4,Greek,
7278083,961916,4,Greek,
7278084,961917,4,Greek,
7278085,961918,4,Greek,
7278086,961967,4,Greek,
7278087,961968,4,Greek,
7278088,961974,4,Greek,
7278089,961975,4,Greek,
7278090,961976,4,Greek,
7278091,961977,4,Greek,
7278092,961992,4,Greek,
7278093,961993,4,Greek,
7278094,961994,4,Cantonese,
7278095,961995,4,Greek,
7278096,961996,4,Greek,
7278097,961997,4,Greek,
7278098,962010,4,Greek,
7278099,962011,4,Greek,
7278100,962012,4,Greek,
7278101,962013,4,Greek,
7278102,962014,4,Greek,
7278103,962015,4,Greek,
7278104,962024,4,Greek,
7278105,962025,4,Greek,
7278106,962027,4,Greek,
7278107,962028,4,Greek,
7278108,962029,4,Greek,
7278109,962030,4,Greek,
7278110,962031,4,Greek,
7278111,962032,4,Greek,
7278112,962033,4,Greek,
7278113,962034,4,Greek,
7278114,962035,4,Greek,
7278115,962036,4,Greek,
7278116,962037,4,Greek,
7278117,962038,4,Greek,
7278118,962039,4,Greek,
7278119,962108,4,Finnish,
7278120,962098,4,Finnish,
7278121,962125,4,Greek,
7278122,962126,4,Greek,
7278123,962129,4,Greek,
7278124,962131,4,Greek,
7278125,962132,4,Greek,
7278126,962133,4,Greek,
7278127,962134,4,Greek,
7278128,962134,4,French,
7278129,962134,4,Turkish,
7278130,962136,4,Greek,
7278131,962142,4,Greek,
7278132,962143,4,Greek,
7278133,962144,4,Greek,
7278134,962159,4,Greek,
7278135,962160,4,Greek,
7278136,962165,4,Greek,
7278137,962166,4,Greek,
7278138,962167,4,Greek,
7278139,962168,4,Greek,
7278140,962169,4,Greek,
7278141,962170,4,Greek,
7278142,962171,4,Greek,
7278143,962172,4,Greek,
7278144,962173,4,Greek,
7278145,962174,4,Greek,
7278146,962175,4,Greek,
7278147,962176,4,Greek,
7278148,962177,4,Greek,
7278149,962207,4,Greek,
7278150,962209,4,Greek,
7278151,962264,4,Greek,
7278152,962269,4,English,
7278153,962270,4,Spanish,(Original version)
7278154,962290,4,Greek,
7278155,962291,4,Greek,
7278156,962292,4,Greek,
7278157,962293,4,Greek,
7278158,962295,4,Greek,
7278159,962296,4,Greek,
7278160,962297,4,Greek,
7278161,962298,4,Greek,
7278162,962311,4,Greek,
7278163,962312,4,English,
7278164,962334,4,English,
7278165,962335,4,English,
7278166,962327,4,English,
7278167,962348,4,English,
7278168,962349,4,English,
7278169,962366,4,Japanese,
7278170,962367,4,German,
7278171,962368,4,English,
7278172,962368,4,Japanese,(a few lines)
7278173,962382,4,Japanese,
7278174,962391,4,Japanese,
7278175,962402,4,Japanese,
7278176,962409,4,Portuguese,
7278177,962411,4,Japanese,
7278178,962432,4,Polish,
7278179,962551,4,Japanese,
7278180,962553,4,Japanese,
7278181,962566,4,Spanish,
7278182,962567,4,Spanish,
7278183,962569,4,Spanish,
7278184,962582,4,Japanese,
7278185,962595,4,Filipino,
7278186,962595,4,Tagalog,
7278187,962609,4,Japanese,
7278188,962610,4,Japanese,
7278189,962631,4,Japanese,
7278190,962632,4,Japanese,
7278191,962645,4,Japanese,
7278192,962646,4,English,
7278193,962674,4,German,
7278194,962673,4,Tagalog,
7278195,962673,4,Filipino,
7278196,962707,4,Danish,
7278197,962763,4,German,
7278198,962764,4,English,
7278199,962766,4,Polish,
7278200,962771,4,Russian,
7278201,962771,4,German,(some dialogue)
7278202,962772,4,Russian,
7278203,962767,4,Russian,
7278204,962769,4,Russian,
7278205,962770,4,Russian,
7278206,962773,4,Russian,
7278207,962774,4,English,
7278208,962774,4,Filipino,
7278209,962774,4,Tagalog,
7278210,962775,4,Spanish,
7278211,962776,4,Japanese,
7278212,962778,4,English,
7278213,962779,4,Hungarian,
7278214,962780,4,Hungarian,
7278215,962781,4,Hungarian,
7278216,962782,4,Hungarian,
7278217,962783,4,Hungarian,
7278218,962784,4,Hungarian,
7278219,962785,4,Hungarian,
7278220,962786,4,Hungarian,
7278221,962787,4,Hungarian,
7278222,962788,4,Hungarian,
7278223,962789,4,Hungarian,
7278224,962790,4,Hungarian,
7278225,962791,4,Hungarian,
7278226,962792,4,Hungarian,
7278227,962793,4,Hungarian,
7278228,962794,4,Hungarian,
7278229,962795,4,Hungarian,
7278230,962796,4,Czech,
7278231,962810,4,Czech,
7278232,962827,4,Korean,
7278233,962832,4,Japanese,
7278234,962846,4,Japanese,
7278235,962847,4,Spanish,
7278236,962860,4,Japanese,
7278237,962907,4,Japanese,
7278238,962908,4,Japanese,
7278239,962910,4,English,
7278240,962910,4,Japanese,
7278241,962911,4,Croatian,
7278242,962912,4,Japanese,
7278243,962934,4,Japanese,
7278244,962936,4,Greek,
7278245,962974,4,Greek,
7278246,962975,4,Greek,
7278247,962976,4,Greek,
7278248,962977,4,Greek,
7278249,962978,4,Greek,
7278250,963002,4,Greek,
7278251,963003,4,German,
7278252,963004,4,German,
7278253,963005,4,German,
7278254,963006,4,German,
7278255,963007,4,German,
7278256,963012,4,English,
7278257,963013,4,English,
7278258,963014,4,English,
7278259,963015,4,English,
7278260,963016,4,English,
7278261,963017,4,English,
7278262,963018,4,English,
7278263,963019,4,English,
7278264,963020,4,English,
7278265,963021,4,English,
7278266,963022,4,English,
7278267,963023,4,English,
7278268,963024,4,English,
7278269,963025,4,English,
7278270,963026,4,English,
7278271,963027,4,English,
7278272,963028,4,English,
7278273,963029,4,English,
7278274,963030,4,English,
7278275,963031,4,English,
7278276,963032,4,English,
7278277,963033,4,English,
7278278,963034,4,English,
7278279,963035,4,English,
7278280,963036,4,English,
7278281,963037,4,English,
7278282,963038,4,English,
7278283,963039,4,English,
7278284,963040,4,English,
7278285,963042,4,English,
7278286,963043,4,English,
7278287,963044,4,English,
7278288,963045,4,English,
7278289,963046,4,English,
7278290,963047,4,English,
7278291,963048,4,English,
7278292,963049,4,English,
7278293,963056,4,English,
7278294,963057,4,English,
7278295,963075,4,English,
7278296,963076,4,English,
7278297,963088,4,English,
7278298,963089,4,English,
7278299,963090,4,English,
7278300,963097,4,English,
7278301,963105,4,English,(narration)
7278302,963106,4,English,
7278303,963107,4,Swedish,
7278304,963108,4,English,
7278305,963109,4,English,
7278306,963110,4,Danish,
7278307,963116,4,Danish,
7278308,963123,4,Danish,
7278309,963130,4,Finnish,
7278310,963132,4,English,
7278311,963131,4,Italian,
7278312,963140,4,Portuguese,
7278313,963143,4,Portuguese,
7278314,963144,4,Portuguese,
7278315,963145,4,Portuguese,
7278316,963148,4,Portuguese,
7278317,963151,4,Portuguese,
7278318,963152,4,Portuguese,
7278319,963153,4,Portuguese,
7278320,963154,4,Portuguese,
7278321,963155,4,Portuguese,
7278322,963156,4,Portuguese,
7278323,963157,4,Portuguese,
7278324,963158,4,Portuguese,
7278325,963159,4,Portuguese,
7278326,963160,4,Portuguese,
7278327,963161,4,Portuguese,
7278328,963162,4,Portuguese,
7278329,963163,4,Portuguese,
7278330,963164,4,Portuguese,
7278331,963165,4,Portuguese,
7278332,963166,4,Portuguese,
7278333,963167,4,Portuguese,
7278334,963168,4,Portuguese,
7278335,963169,4,Portuguese,
7278336,963170,4,Portuguese,
7278337,963171,4,Portuguese,
7278338,963172,4,Portuguese,
7278339,963173,4,Portuguese,
7278340,963174,4,Portuguese,
7278341,963175,4,Portuguese,
7278342,963176,4,Portuguese,
7278343,963177,4,Portuguese,
7278344,963178,4,Portuguese,
7278345,963179,4,Portuguese,
7278346,963180,4,Portuguese,
7278347,963181,4,Portuguese,
7278348,963182,4,Portuguese,
7278349,963183,4,Portuguese,
7278350,963184,4,Portuguese,
7278351,963185,4,Portuguese,
7278352,963186,4,Portuguese,
7278353,963187,4,Portuguese,
7278354,963188,4,Portuguese,
7278355,963189,4,Portuguese,
7278356,963190,4,Portuguese,
7278357,963191,4,Portuguese,
7278358,963192,4,Portuguese,
7278359,963193,4,Portuguese,
7278360,963194,4,Portuguese,
7278361,963195,4,Portuguese,
7278362,963196,4,Portuguese,
7278363,963197,4,Portuguese,
7278364,963198,4,Portuguese,
7278365,963199,4,Portuguese,
7278366,963200,4,Portuguese,
7278367,963201,4,Portuguese,
7278368,963202,4,Portuguese,
7278369,963203,4,Portuguese,
7278370,963204,4,Portuguese,
7278371,963205,4,Portuguese,
7278372,963206,4,Portuguese,
7278373,963207,4,Portuguese,
7278374,963208,4,Portuguese,
7278375,963209,4,Portuguese,
7278376,963210,4,Portuguese,
7278377,963211,4,Portuguese,
7278378,963212,4,Portuguese,
7278379,963213,4,Portuguese,
7278380,963214,4,Portuguese,
7278381,963215,4,Portuguese,
7278382,963216,4,Portuguese,
7278383,963217,4,Portuguese,
7278384,963218,4,Portuguese,
7278385,963219,4,Portuguese,
7278386,963220,4,Portuguese,
7278387,963221,4,Portuguese,
7278388,963222,4,Portuguese,
7278389,963223,4,Portuguese,
7278390,963224,4,Portuguese,
7278391,963225,4,Portuguese,
7278392,963226,4,Portuguese,
7278393,963227,4,Portuguese,
7278394,963228,4,Portuguese,
7278395,963229,4,Portuguese,
7278396,963230,4,Portuguese,
7278397,963231,4,Portuguese,
7278398,963232,4,Portuguese,
7278399,963233,4,Portuguese,
7278400,963234,4,Portuguese,
7278401,963235,4,Portuguese,
7278402,963236,4,Portuguese,
7278403,963237,4,Portuguese,
7278404,963238,4,Portuguese,
7278405,963239,4,Portuguese,
7278406,963240,4,Portuguese,
7278407,963241,4,Portuguese,
7278408,963242,4,Portuguese,
7278409,963243,4,Portuguese,
7278410,963244,4,Portuguese,
7278411,963245,4,Portuguese,
7278412,963246,4,Portuguese,
7278413,963247,4,Portuguese,
7278414,963248,4,Portuguese,
7278415,963249,4,Portuguese,
7278416,963250,4,Portuguese,
7278417,963251,4,Portuguese,
7278418,963252,4,Portuguese,
7278419,963253,4,Portuguese,
7278420,963254,4,Portuguese,
7278421,963255,4,Portuguese,
7278422,963256,4,Portuguese,
7278423,963257,4,Portuguese,
7278424,963258,4,Portuguese,
7278425,963259,4,Portuguese,
7278426,963260,4,Portuguese,
7278427,963261,4,Portuguese,
7278428,963262,4,Portuguese,
7278429,963263,4,Portuguese,
7278430,963264,4,Portuguese,
7278431,963265,4,Portuguese,
7278432,963266,4,Portuguese,
7278433,963267,4,Portuguese,
7278434,963268,4,Portuguese,
7278435,963269,4,Portuguese,
7278436,963270,4,Portuguese,
7278437,963271,4,Portuguese,
7278438,963272,4,Portuguese,
7278439,963273,4,Portuguese,
7278440,963274,4,Portuguese,
7278441,963275,4,Portuguese,
7278442,963276,4,Portuguese,
7278443,963277,4,Portuguese,
7278444,963278,4,Portuguese,
7278445,963279,4,Portuguese,
7278446,963280,4,Portuguese,
7278447,963281,4,Portuguese,
7278448,963282,4,Portuguese,
7278449,963283,4,Portuguese,
7278450,963284,4,Portuguese,
7278451,963285,4,Portuguese,
7278452,963286,4,Portuguese,
7278453,963287,4,Portuguese,
7278454,963288,4,Portuguese,
7278455,963289,4,Portuguese,
7278456,963290,4,Portuguese,
7278457,963291,4,Portuguese,
7278458,963292,4,Portuguese,
7278459,963293,4,Portuguese,
7278460,963294,4,Portuguese,
7278461,963295,4,Portuguese,
7278462,963296,4,Portuguese,
7278463,963297,4,Portuguese,
7278464,963298,4,Portuguese,
7278465,963299,4,Portuguese,
7278466,963300,4,Portuguese,
7278467,963301,4,Portuguese,
7278468,963302,4,Portuguese,
7278469,963303,4,Portuguese,
7278470,963304,4,Portuguese,
7278471,963305,4,Portuguese,
7278472,963306,4,Portuguese,
7278473,963307,4,Portuguese,
7278474,963308,4,Portuguese,
7278475,963309,4,Portuguese,
7278476,963310,4,Portuguese,
7278477,963311,4,Portuguese,
7278478,963312,4,Portuguese,
7278479,963313,4,Portuguese,
7278480,963314,4,Portuguese,
7278481,963315,4,Portuguese,
7278482,963316,4,Portuguese,
7278483,963317,4,Portuguese,
7278484,963318,4,Portuguese,
7278485,963319,4,Portuguese,
7278486,963320,4,Portuguese,
7278487,963321,4,Portuguese,
7278488,963322,4,Portuguese,
7278489,963323,4,Portuguese,
7278490,963324,4,Portuguese,
7278491,963325,4,Portuguese,
7278492,963326,4,Portuguese,
7278493,963327,4,Portuguese,
7278494,963328,4,Portuguese,
7278495,963329,4,Portuguese,
7278496,963330,4,Portuguese,
7278497,963331,4,Portuguese,
7278498,963332,4,Portuguese,
7278499,963333,4,Portuguese,
7278500,963334,4,Portuguese,
7278501,963335,4,Portuguese,
7278502,963336,4,Portuguese,
7278503,963337,4,Portuguese,
7278504,963338,4,Portuguese,
7278505,963339,4,Portuguese,
7278506,963340,4,Portuguese,
7278507,963341,4,Portuguese,
7278508,963342,4,Portuguese,
7278509,963343,4,Portuguese,
7278510,963344,4,Portuguese,
7278511,963345,4,Portuguese,
7278512,963346,4,Portuguese,
7278513,963347,4,Portuguese,
7278514,963348,4,Portuguese,
7278515,963349,4,Portuguese,
7278516,963350,4,Portuguese,
7278517,963351,4,Portuguese,
7278518,963352,4,Portuguese,
7278519,963353,4,Portuguese,
7278520,963354,4,Portuguese,
7278521,963355,4,Portuguese,
7278522,963356,4,Portuguese,
7278523,963357,4,Portuguese,
7278524,963358,4,Portuguese,
7278525,963359,4,Portuguese,
7278526,963360,4,Portuguese,
7278527,963361,4,Portuguese,
7278528,963362,4,Portuguese,
7278529,963363,4,Portuguese,
7278530,963364,4,Portuguese,
7278531,963365,4,Portuguese,
7278532,963366,4,Portuguese,
7278533,963367,4,Portuguese,
7278534,963368,4,Portuguese,
7278535,963369,4,Portuguese,
7278536,963370,4,Portuguese,
7278537,963371,4,Portuguese,
7278538,963372,4,Portuguese,
7278539,963373,4,Portuguese,
7278540,963374,4,Portuguese,
7278541,963375,4,Portuguese,
7278542,963376,4,Portuguese,
7278543,963377,4,Portuguese,
7278544,963378,4,Portuguese,
7278545,963379,4,Portuguese,
7278546,963380,4,Portuguese,
7278547,963381,4,Portuguese,
7278548,963382,4,Portuguese,
7278549,963383,4,Portuguese,
7278550,963384,4,Portuguese,
7278551,963385,4,Portuguese,
7278552,963386,4,Portuguese,
7278553,963387,4,Portuguese,
7278554,963388,4,Portuguese,
7278555,963389,4,Portuguese,
7278556,963390,4,Portuguese,
7278557,963391,4,Portuguese,
7278558,963392,4,Portuguese,
7278559,963393,4,Portuguese,
7278560,963394,4,Estonian,
7278561,963395,4,German,
7278562,963403,4,Catalan,
7278563,963405,4,Finnish,
7278564,963406,4,English,
7278565,963424,4,English,
7278566,963449,4,English,
7278567,963450,4,Italian,
7278568,963451,4,German,
7278569,963458,4,Portuguese,
7278570,963459,4,Portuguese,
7278571,963461,4,English,
7278572,963475,4,English,
7278573,963488,4,English,
7278574,963493,4,English,
7278575,963499,4,English,
7278576,963505,4,English,
7278577,963512,4,English,
7278578,963529,4,Swedish,
7278579,963530,4,English,
7278580,963593,4,Finnish,
7278581,963599,4,German,
7278582,963601,4,Spanish,
7278583,963602,4,English,
7278584,963603,4,German,
7278585,963612,4,German,
7278586,963637,4,Catalan,
7278587,963640,4,Danish,
7278588,963645,4,Norwegian,
7278589,963646,4,Serbian,
7278590,963646,4,Croatian,
7278591,963652,4,German,
7278592,963653,4,English,
7278593,963659,4,English,
7278594,963661,4,English,
7278595,963665,4,English,
7278596,963666,4,English,
7278597,963667,4,English,
7278598,963668,4,Portuguese,
7278599,963669,4,Portuguese,
7278600,963670,4,Spanish,
7278601,963671,4,Portuguese,(Original version)
7278602,963677,4,English,
7278603,963692,4,Arabic,
7278604,963693,4,Hindi,
7278605,963719,4,Swedish,
7278606,963720,4,English,
7278607,963672,4,Swedish,
7278608,963673,4,Swedish,
7278609,963694,4,Romanian,
7278610,963729,4,Dutch,
7278611,963730,4,German,
7278612,963740,4,English,
7278613,963746,4,Spanish,
7278614,963760,4,Finnish,
7278615,963767,4,Danish,
7278616,963772,4,French,
7278617,963773,4,Arabic,
7278618,963773,4,Danish,
7278619,963777,4,Danish,
7278620,963788,4,Danish,
7278621,963791,4,German,
7278622,963792,4,Finnish,
7278623,963803,4,English,
7278624,963805,4,French,
7278625,963938,4,Dutch,
7278626,963939,4,English,
7278627,963942,4,English,
7278628,963944,4,English,
7278629,963955,4,Finnish,
7278630,963984,4,German,
7278631,963983,4,French,
7278632,963998,4,French,
7278633,964013,4,French,
7278634,964014,4,French,
7278635,964034,4,English,
7278636,964066,4,Japanese,
7278637,964087,4,Greek,
7278638,964088,4,Japanese,
7278639,964100,4,Japanese,
7278640,964121,4,Japanese,
7278641,964122,4,English,
7278642,964132,4,English,
7278643,964133,4,English,
7278644,964134,4,English,
7278645,964135,4,English,
7278646,964137,4,English,
7278647,964139,4,English,
7278648,964140,4,English,
7278649,964142,4,English,
7278650,964145,4,English,
7278651,964148,4,English,
7278652,964152,4,English,
7278653,964158,4,English,
7278654,964161,4,English,
7278655,964162,4,English,
7278656,964165,4,English,
7278657,964166,4,English,
7278658,964167,4,English,
7278659,964168,4,English,
7278660,964169,4,English,
7278661,964170,4,English,
7278662,964171,4,English,
7278663,964172,4,English,
7278664,964173,4,English,
7278665,964174,4,English,
7278666,964175,4,English,
7278667,964179,4,English,
7278668,964182,4,English,
7278669,964228,4,English,
7278670,964188,4,English,
7278671,964192,4,English,
7278672,964193,4,English,
7278673,964194,4,English,
7278674,964196,4,English,
7278675,964199,4,English,
7278676,964200,4,English,
7278677,964201,4,English,
7278678,964207,4,English,
7278679,964210,4,English,
7278680,964209,4,English,
7278681,964220,4,English,
7278682,964221,4,English,
7278683,964222,4,English,
7278684,964225,4,English,
7278685,964226,4,English,
7278686,964231,4,English,
7278687,964232,4,English,
7278688,964244,4,English,
7278689,964247,4,English,
7278690,964255,4,English,
7278691,964257,4,English,
7278692,964268,4,English,
7278693,964269,4,English,
7278694,964271,4,English,
7278695,964274,4,English,
7278696,964275,4,English,
7278697,964275,4,English,
7278698,964275,4,Russian,
7278699,964276,4,English,
7278700,964288,4,English,
7278701,964289,4,English,
7278702,964292,4,English,
7278703,964297,4,English,
7278704,964301,4,English,
7278705,964309,4,English,
7278706,964311,4,English,
7278707,964335,4,English,
7278708,964339,4,English,
7278709,964340,4,English,
7278710,964341,4,English,
7278711,964342,4,English,
7278712,964355,4,English,
7278713,964367,4,English,
7278714,964378,4,English,
7278715,964391,4,English,
7278716,964406,4,English,
7278717,964407,4,English,
7278718,964408,4,English,
7278719,964409,4,English,
7278720,964409,4,Hindi,
7278721,964409,4,Gujarati,
7278722,964415,4,English,
7278723,964417,4,English,
7278724,964428,4,English,
7278725,964444,4,English,
7278726,964448,4,English,
7278727,964449,4,English,
7278728,964453,4,English,
7278729,964459,4,English,
